time,latitude,longitude,depth,mag,place
2011-03-09T18:16:16.440Z,38.315,142.434,22,6,"99 km E of Ishinomaki, Japan"
2011-03-09T21:22:17.580Z,38.345,142.648,23,6,"114 km SE of ?funato, Japan"
2011-03-09T21:24:01.680Z,38.296,142.808,15,6.5,"128 km SE of ?funato, Japan"
2011-03-09T21:24:49.760Z,-5.985,149.777,29,6.4,"35 km NE of Kandrian, Papua New Guinea"
2011-03-10T17:08:36.860Z,-6.873,116.72,510.6,6.5,"178 km NNE of Gili Air, Indonesia"
2011-03-11T05:46:24.120Z,38.297,142.373,29,9.1,"2011 Great Tohoku Earthquake, Japan"
2011-03-11T05:54:31.940Z,37.712,141.184,32.3,6.3,"30 km NNE of Namie, Japan"
2011-03-11T05:55:45.480Z,37.359,143.351,35,6.4,"208 km E of Namie, Japan"
2011-03-11T05:58:07.490Z,37.623,142.155,50.7,6.3,"103 km E of Namie, Japan"
2011-03-11T06:00:39.300Z,38.095,142.492,40.6,6.2,"110 km ESE of Ishinomaki, Japan"
2011-03-11T06:06:13.170Z,39.003,142.29,42.7,6.3,"47 km SE of Kamaishi, Japan"
2011-03-11T06:07:20.880Z,36.419,141.876,32.3,6.4,"108 km ESE of Kitaibaraki, Japan"
2011-03-11T06:08:29.660Z,38.969,143.37,2.8,6.7,"134 km ESE of Kamaishi, Japan"
2011-03-11T06:12:36.360Z,37.788,144.233,25.4,6.2,"261 km ESE of ?funato, Japan"
2011-03-11T06:13:01.040Z,37.211,141.601,40.1,6.2,"61 km ESE of Namie, Japan"
2011-03-11T06:15:23.120Z,37.93,143.802,35,6.3,"221 km SE of ?funato, Japan"
2011-03-11T06:15:40.280Z,36.281,141.111,42.6,7.9,"47 km E of ?arai, Japan"
2011-03-11T06:18:49.510Z,36.023,142.269,16,6.6,"133 km ENE of Hasaki, Japan"
2011-03-11T06:20:04.110Z,36.004,142.067,49.3,6.5,"115 km ENE of Hasaki, Japan"
2011-03-11T06:21:32.700Z,38.29,142.813,51.7,6.2,"128 km SE of ?funato, Japan"
2011-03-11T06:23:09.480Z,39.03,142.284,56.3,6.2,"45 km SE of Kamaishi, Japan"
2011-03-11T06:25:50.300Z,38.058,144.59,18.6,7.7,"272 km ESE of Kamaishi, Japan"
2011-03-11T06:29:15.990Z,37.812,144.233,40.6,6.1,"260 km ESE of ?funato, Japan"
2011-03-11T06:48:45.590Z,37.961,142.724,11.7,6.2,"134 km ESE of Ishinomaki, Japan"
2011-03-11T06:49:16.610Z,37.337,144.237,47.3,6.1,"284 km ESE of Ishinomaki, Japan"
2011-03-11T06:57:16.510Z,35.712,140.875,47.5,6,"4 km ESE of Hasaki, Japan"
2011-03-11T06:59:00.270Z,37.357,144.725,35.9,6.3,"off the east coast of Honshu, Japan"
2011-03-11T07:14:58.820Z,36.586,141.823,24.7,6.3,"near the east coast of Honshu, Japan"
2011-03-11T07:25:36.460Z,37.934,144.529,39.5,6.1,"275 km ESE of Kamaishi, Japan"
2011-03-11T07:28:12.360Z,36.823,141.824,28.4,6.1,"87 km ESE of Iwaki, Japan"
2011-03-11T07:29:01.830Z,39.031,142.349,45.4,6.3,"49 km ESE of Kamaishi, Japan"
2011-03-11T07:30:18.450Z,37.442,141.195,49.2,6,"17 km ESE of Namie, Japan"
2011-03-11T08:12:07.260Z,36.569,141.486,39.6,6.2,"70 km ESE of Kitaibaraki, Japan"
2011-03-11T08:15:41.850Z,37.047,144.541,41,6.1,"off the east coast of Honshu, Japan"
2011-03-11T08:19:24.380Z,36.166,141.562,6.8,6.5,"81 km NE of Hasaki, Japan"
2011-03-11T08:26:36.930Z,37.367,143.017,17,6.1,"178 km E of Namie, Japan"
2011-03-11T08:27:51.600Z,38.017,142.657,42.8,6,"126 km ESE of Ishinomaki, Japan"
2011-03-11T08:31:09.260Z,37.469,141.176,37.3,6,"15 km E of Namie, Japan"
2011-03-11T08:33:00.780Z,39.14,142.967,27.6,6,"94 km ESE of Yamada, Japan"
2011-03-11T10:10:34.220Z,39.185,142.76,26.5,6,"76 km ESE of Yamada, Japan"
2011-03-11T11:36:40.920Z,39.241,142.463,25.7,6.6,"50 km ESE of ?tsuchi, Japan"
2011-03-11T15:13:14.680Z,35.994,141.808,21,6.3,"92 km ENE of Hasaki, Japan"
2011-03-11T15:20:08.190Z,36.398,141.864,52.8,6,"108 km ESE of Takahagi, Japan"
2011-03-11T18:59:16.540Z,37.014,138.376,9.3,6.2,"13 km E of Arai, Japan"
2011-03-11T19:02:59.170Z,39.342,142.872,27.1,6,"80 km E of Yamada, Japan"
2011-03-11T19:46:50.880Z,40.483,139.055,10,6.2,"88 km WNW of Noshiro, Japan"
2011-03-11T20:11:24.060Z,39.005,142.633,17.4,6.1,"72 km ESE of Kamaishi, Japan"
2011-03-12T01:47:15.400Z,37.594,142.648,20,6.5,"146 km E of Namie, Japan"
2011-03-12T13:15:41.650Z,37.249,141.159,38,6.1,"29 km SSE of Namie, Japan"
2011-03-12T23:24:48.780Z,38.047,141.72,15,6.1,"55 km SE of Ishinomaki, Japan"
2011-03-13T01:26:04.250Z,35.723,141.637,8,6.1,"72 km E of Hasaki, Japan"
2011-03-14T06:12:36.060Z,37.785,142.456,14,6,"123 km SE of Ishinomaki, Japan"
2011-03-15T13:27:56.630Z,37.576,142.237,28,6,"109 km E of Namie, Japan"
2011-03-15T13:31:46.320Z,35.272,138.582,9,6,"6 km NNW of Fujinomiya, Japan"
2011-03-15T15:23:53.850Z,40.335,143.288,18,6.1,"138 km ENE of Miyako, Japan"
2011-03-17T02:48:00.030Z,-17.275,167.826,17,6.2,"72 km NW of Port-Vila, Vanuatu"
2011-03-17T04:13:56.780Z,40.136,142.168,29,6.2,"57 km NNE of Miyako, Japan"
2011-03-20T08:26:09.580Z,18.994,121.246,27,6,"43 km NNE of Namuac, Philippines"
2011-03-22T07:18:45.380Z,37.244,144.003,11,6.4,"267 km E of Namie, Japan"
2011-03-22T09:19:06.230Z,37.325,141.791,31,6.1,"72 km ESE of Namie, Japan"
2011-03-22T09:44:29.330Z,39.851,143.437,13,6.4,"130 km E of Miyako, Japan"
2011-03-24T13:55:12.010Z,20.687,99.822,8,6.9,"27 km NNW of Tachilek, Myanmar"
2011-03-25T11:36:24.490Z,38.772,141.88,39,6.2,"36 km SSE of ?funato, Japan"
2011-03-26T22:49:40.820Z,-15.848,-179.405,6,6,"146 km ENE of Labasa, Fiji"
2011-03-27T22:23:58.800Z,38.415,142.011,19,6.2,"62 km E of Ishinomaki, Japan"
2011-03-29T10:54:33.200Z,37.401,142.29,15,6.1,"114 km E of Namie, Japan"
2011-03-31T00:11:58.300Z,-16.541,-177.517,15.5,6.3,"254 km SSE of Alo, Wallis and Futuna"
2011-03-31T07:15:30.190Z,38.922,141.821,42,6,"18 km SSE of ?funato, Japan"
2011-04-01T13:29:10.690Z,35.662,26.56,59.9,6,"42 km NW of Fry, Greece"
2011-04-03T14:07:09.330Z,-17.642,-178.585,551.7,6.4,"227 km ENE of Levuka, Fiji"
2011-04-03T20:06:40.390Z,-9.848,107.693,14,6.7,"278 km SSW of Kawalu, Indonesia"
2011-04-06T14:01:42.560Z,1.612,97.086,20,6,"108 km SW of Singkil, Indonesia"
2011-04-07T13:11:22.400Z,17.208,-94.338,166.2,6.6,"7 km SW of Helio García Alfaro, Mexico"
2011-04-07T14:32:43.290Z,38.276,141.588,42,7.1,"29 km ESE of Ishinomaki, Japan"
2011-04-11T08:16:12.730Z,37.001,140.401,11,6.6,"17 km SSW of Ishikawa, Japan"
2011-04-11T23:08:16.870Z,35.417,140.575,15,6.2,"23 km SE of T?gane, Japan"
2011-04-13T19:57:25.420Z,39.583,143.34,22,6,"120 km E of Yamada, Japan"
2011-04-18T13:03:02.730Z,-34.336,179.874,86,6.6,south of the Kermadec Islands
2011-04-21T13:37:03.340Z,35.579,140.305,43,6.2,"6 km WNW of T?gane, Japan"
2011-04-23T04:16:54.720Z,-10.375,161.2,79,6.8,"79 km W of Kirakira, Solomon Islands"
2011-04-24T23:07:51.490Z,-4.586,122.771,8,6.1,"47 km NE of Katabu, Indonesia"
2011-04-30T08:19:16.710Z,6.854,-82.33,12,6.1,"143 km SSE of Punta de Burica, Panama"
2011-05-05T14:58:18.680Z,38.17,144.032,11,6,"224 km SE of Kamaishi, Japan"
2011-05-10T08:55:08.930Z,-20.244,168.226,11,6.8,"124 km NE of Wé, New Caledonia"
2011-05-13T23:35:52.860Z,37.396,141.341,35,6.1,"31 km ESE of Namie, Japan"
2011-05-15T13:08:13.060Z,0.569,-25.647,10,6.1,central Mid-Atlantic Ridge
2011-05-15T18:37:10.370Z,-6.104,154.414,40,6.4,"120 km WNW of Panguna, Papua New Guinea"
2011-06-01T12:55:22.380Z,-37.578,-73.691,21,6.3,"4 km NW of Lebu, Chile"
2011-06-03T00:05:00.830Z,37.285,143.907,14,6.1,"258 km E of Namie, Japan"
2011-06-05T11:51:12.010Z,-55.843,146.62,3,6.4,west of Macquarie Island
2011-06-13T14:31:22.990Z,2.515,126.457,61.1,6.3,"193 km WNW of Tobelo, Indonesia"
2011-06-16T00:03:35.790Z,-5.928,151.04,16,6.4,"108 km ESE of Kimbe, Papua New Guinea"
2011-06-20T16:36:01.160Z,-21.701,-68.228,128,6.4,"110 km NE of Calama, Chile"
2011-06-21T02:04:15.940Z,-11.479,165.551,14,6,"87 km SSW of Lata, Solomon Islands"
2011-06-22T21:50:52.350Z,39.955,142.205,33,6.7,"41 km NNE of Miyako, Japan"
2011-06-24T03:09:39.470Z,52.05,-171.836,52,7.3,"Fox Islands, Aleutian Islands, Alaska"
2011-06-24T06:33:07.850Z,-10.925,165.931,72.1,6.1,"26 km SSE of Lata, Solomon Islands"
2011-06-26T12:16:38.600Z,-2.384,136.631,17,6.3,"146 km SSE of Biak, Indonesia"
2011-07-06T19:03:18.260Z,-29.539,-176.34,17,7.6,Kermadec Islands region
2011-07-09T15:02:27.240Z,-29.337,-177.051,14,6,"Kermadec Islands, New Zealand"
2011-07-09T19:35:18.750Z,-29.436,-177.007,15.2,6,"Kermadec Islands, New Zealand"
2011-07-10T00:57:10.800Z,38.034,143.264,23,7,"177 km ESE of Ishinomaki, Japan"
2011-07-11T20:47:04.300Z,9.509,122.175,19,6.4,"33 km WSW of Cayhagan, Philippines"
2011-07-15T13:26:02.950Z,-60.762,-23.523,10,6.1,South Sandwich Islands region
2011-07-16T00:26:12.640Z,-33.819,-71.832,20,6,"32 km SW of San Antonio, Chile"
2011-07-16T19:59:12.890Z,54.787,-161.29,36,6.1,"72 km ESE of King Cove, Alaska"
2011-07-19T19:35:43.480Z,40.081,71.41,20,6.1,"16 km NNE of Aydarken, Kyrgyzstan"
2011-07-20T22:04:59.320Z,-10.34,162.01,21,6,"16 km NE of Kirakira, Solomon Islands"
2011-07-21T23:01:42.510Z,-62.496,164.452,10,6,Balleny Islands region
2011-07-23T04:34:24.180Z,38.898,141.815,41,6.3,"21 km SSE of ?funato, Japan"
2011-07-24T18:51:25.070Z,37.73,141.39,40,6.3,"43 km NE of Namie, Japan"
2011-07-25T00:50:47.590Z,-3.182,150.611,10,6.3,"70 km SSW of Kavieng, Papua New Guinea"
2011-07-26T17:44:20.380Z,25.101,-109.525,12,6,"73 km SW of Topolobampo, Mexico"
2011-07-29T07:42:23.400Z,-23.801,179.751,532,6.7,south of the Fiji Islands
2011-07-30T18:53:50.720Z,36.942,140.955,38,6.3,"13 km SSE of Iwaki, Japan"
2011-07-31T14:34:47.320Z,-17.016,171.579,10,6.1,Vanuatu region
2011-07-31T23:38:56.610Z,-3.518,144.828,10,6.6,"103 km NE of Angoram, Papua New Guinea"
2011-08-04T13:51:34.560Z,48.833,154.769,36,6.1,"227 km SSW of Severo-Kuril’sk, Russia"
2011-08-10T23:45:43.040Z,-7.04,-12.618,10,6,"221 km ENE of Georgetown, Saint Helena"
2011-08-16T11:03:56.430Z,-2.323,128.011,26,6.1,"151 km NW of Amahai, Indonesia"
2011-08-17T11:44:08.370Z,36.765,143.77,9,6.1,"258 km ESE of Namie, Japan"
2011-08-19T03:54:26.780Z,-16.522,-177.004,407.9,6.2,"271 km SSE of Alo, Wallis and Futuna"
2011-08-19T05:36:33.040Z,37.671,141.652,47,6.2,"61 km ENE of Namie, Japan"
2011-08-20T16:55:02.810Z,-18.365,168.143,32,7.2,"71 km SSW of Port-Vila, Vanuatu"
2011-08-20T17:13:06.380Z,-18.308,168.156,35,6.5,"65 km SSW of Port-Vila, Vanuatu"
2011-08-20T18:19:23.550Z,-18.311,168.218,28,7.1,"64 km S of Port-Vila, Vanuatu"
2011-08-22T20:12:20.950Z,-6.282,104.054,29,6.1,"163 km SW of Bandar Lampung, Indonesia"
2011-08-24T17:46:11.650Z,-7.641,-74.525,147,7,"64 km ESE of Contamana, Peru"
2011-08-24T23:06:17.090Z,-18.155,167.727,13,6.2,"77 km SW of Port-Vila, Vanuatu"
2011-08-30T06:57:41.610Z,-6.362,126.752,469.8,6.9,"236 km N of Baukau, Timor Leste"
2011-09-01T06:14:38.870Z,-12.36,166.656,41,6,"193 km NNW of Sola, Vanuatu"
2011-09-02T10:55:53.590Z,52.171,-171.708,32,6.9,"170 km E of Atka, Alaska"
2011-09-02T13:47:09.620Z,-28.398,-63.029,578.9,6.7,"20 km WNW of Añatuya, Argentina"
2011-09-03T04:48:57.310Z,-56.451,-26.847,84,6.4,South Sandwich Islands region
2011-09-03T22:55:40.920Z,-20.671,169.716,185.1,7,"133 km SSE of Isangel, Vanuatu"
2011-09-05T09:52:01.130Z,-15.295,-173.621,37,6.2,"75 km NNE of Hihifo, Tonga"
2011-09-05T17:55:11.220Z,2.965,97.893,91,6.7,"68 km WSW of Kabanjahe, Indonesia"
2011-09-09T19:41:34.150Z,49.535,-126.893,22,6.4,"66 km SW of Vernon, Canada"
2011-09-14T18:10:09.000Z,53.107,172.984,15,6,"32 km NNW of Attu Station, Alaska"
2011-09-15T07:53:18.630Z,-35.366,-179.039,10,6.1,east of the North Island of New Zealand
2011-09-15T08:00:09.640Z,36.256,141.338,28,6.1,"68 km E of ?arai, Japan"
2011-09-15T19:31:04.080Z,-21.611,-179.528,644.6,7.3,Fiji region
2011-09-16T19:26:40.260Z,40.273,142.779,30,6.7,"99 km NE of Miyako, Japan"
2011-09-18T12:40:51.830Z,27.73,88.155,50,6.9,"43 km NW of Mangan, India"
2011-09-22T23:07:03.570Z,-15.437,-175.311,10,6.4,"172 km WNW of Hihifo, Tonga"
2011-10-07T08:58:28.910Z,-32.514,-179.038,36,6.1,south of the Kermadec Islands
2011-10-13T03:16:30.160Z,-9.35,114.587,39,6.1,"88 km SW of Jimbaran, Indonesia"
2011-10-14T03:35:14.810Z,-6.57,147.881,37,6.5,"4 km ESE of Finschhafen, Papua New Guinea"
2011-10-14T06:10:14.600Z,54.08,123.722,12,6,"8 km ESE of Takhtamygda, Russia"
2011-10-18T05:05:06.250Z,-5.785,151.037,26,6.1,"102 km ESE of Kimbe, Papua New Guinea"
2011-10-21T08:02:37.950Z,43.892,142.479,187,6.1,"16 km NE of Asahikawa, Japan"
2011-10-21T17:57:16.100Z,-28.993,-176.238,33,7.4,Kermadec Islands region
2011-10-23T10:41:23.250Z,38.721,43.508,18,7.1,"27 km NNE of Van, Turkey"
2011-10-27T00:15:24.520Z,-17.941,-179.531,602.9,6,"122 km E of Levuka, Fiji"
2011-10-28T18:54:34.040Z,-14.438,-75.966,24,6.9,"39 km SW of Santiago, Peru"
2011-11-01T12:32:00.430Z,19.831,-109.205,10,6.3,Revilla Gigedo Islands region
2011-11-02T14:59:27.940Z,-55.294,-128.843,10,6.1,Pacific-Antarctic Ridge
2011-11-07T22:35:25.630Z,11.56,-85.861,177,6,"7 km NNE of Belén, Nicaragua"
2011-11-08T02:59:08.510Z,27.324,125.621,224.9,6.9,"238 km WNW of Naha, Japan"
2011-11-11T10:41:37.480Z,-55.981,-124.439,10,6,southern East Pacific Rise
2011-11-14T04:05:11.390Z,-0.949,126.91,17,6.3,"199 km SSW of Ternate, Indonesia"
2011-11-17T01:57:05.730Z,-1.702,-81.546,26.6,6,"87 km NW of Salinas, Ecuador"
2011-11-22T18:48:16.300Z,-15.364,-65.09,549.9,6.6,"62 km SSW of Trinidad, Bolivia"
2011-11-23T19:24:31.470Z,37.365,141.368,34,6.1,"35 km ESE of Namie, Japan"
2011-11-24T10:25:34.030Z,41.898,142.639,38,6.2,"53 km SSE of Shizunai-furukawach?, Japan"
2011-11-28T12:26:45.450Z,-5.48,153.733,25,6.1,"205 km SE of Kokopo, Papua New Guinea"
2011-11-30T00:27:06.990Z,15.455,118.999,9,6,"97 km W of Palauig, Philippines"
2011-12-07T22:23:09.730Z,-27.899,-70.918,20,6.1,"76 km NNW of Vallenar, Chile"
2011-12-11T01:47:25.560Z,17.986,-99.789,59,6.5,"6 km SSW of Nuevo Balsas, Mexico"
2011-12-11T09:54:55.200Z,-56.009,-28.184,116,6.2,South Sandwich Islands region
2011-12-13T07:52:11.930Z,0.041,123.03,161,6,"55 km S of Gorontalo, Indonesia"
2011-12-14T05:04:58.630Z,-7.551,146.809,135,7.1,"25 km SSE of Wau, Papua New Guinea"
2011-12-15T10:10:07.210Z,-32.718,-179.099,32,6,south of the Kermadec Islands
2011-12-26T04:48:08.870Z,-16.198,-173.862,90,6,"27 km SSW of Hihifo, Tonga"
2011-12-27T15:21:56.840Z,51.842,95.911,15,6.6,"45 km NNE of Saryg-Sep, Russia"
2012-01-01T05:27:55.980Z,31.456,138.072,365.3,6.8,"Izu Islands, Japan region"
2012-01-09T04:07:14.670Z,-10.617,165.16,28,6.4,"70 km W of Lata, Solomon Islands"
2012-01-10T18:36:59.080Z,2.433,93.21,19,7.2,off the west coast of northern Sumatra
2012-01-15T13:40:19.540Z,-60.948,-56.113,8,6.6,South Shetland Islands
2012-01-15T14:21:31.370Z,-60.882,-55.965,10,6,South Shetland Islands
2012-01-21T18:47:11.560Z,14.873,-93.005,45,6.2,"46 km SW of El Arenal, Mexico"
2012-01-22T05:53:42.080Z,-56.759,-25.147,13,6,South Sandwich Islands region
2012-01-23T16:04:52.980Z,-36.409,-73.03,20,6.1,"24 km NNW of Tomé, Chile"
2012-01-24T00:52:05.230Z,-24.977,178.52,580.3,6.3,south of the Fiji Islands
2012-01-30T05:11:00.950Z,-14.168,-75.635,43,6.4,"6 km ESE of Pampa de Tate, Peru"
2012-02-02T13:34:40.650Z,-17.827,167.133,23,7.1,"125 km W of Port-Vila, Vanuatu"
2012-02-03T03:46:21.150Z,-17.378,167.277,8,6.1,"116 km WNW of Port-Vila, Vanuatu"
2012-02-05T00:15:38.900Z,-18.894,168.917,145,6.1,"81 km NNW of Isangel, Vanuatu"
2012-02-05T16:40:39.160Z,-17.948,167.226,8,6.1,"117 km WSW of Port-Vila, Vanuatu"
2012-02-06T03:49:12.520Z,9.999,123.206,11,6.7,"2 km NNE of Jimalalud, Philippines"
2012-02-06T10:10:19.850Z,9.885,123.095,9,6,"0 km NW of Amdos, Philippines"
2012-02-14T08:19:55.470Z,-10.39,161.102,51,6.4,"89 km W of Kirakira, Solomon Islands"
2012-02-26T05:21:24.630Z,-24.495,-177.238,10,6,south of the Fiji Islands
2012-02-26T06:17:19.760Z,51.708,95.991,12,6.7,"38 km NE of Saryg-Sep, Russia"
2012-03-03T12:19:55.090Z,-22.141,170.34,14,6.6,"262 km ESE of Tadine, New Caledonia"
2012-03-05T07:46:10.040Z,-28.246,-63.294,553.9,6.1,"37 km SSE of Suncho Corral, Argentina"
2012-03-09T07:09:50.950Z,-19.125,169.613,16,6.7,"57 km NE of Isangel, Vanuatu"
2012-03-14T09:08:35.140Z,40.887,144.944,12,6.9,"236 km SSE of Kushiro, Japan"
2012-03-14T10:49:24.580Z,40.781,144.761,10,6.1,"245 km S of Kushiro, Japan"
2012-03-14T12:05:04.520Z,35.687,140.695,10,6,"5 km SE of Asahi, Japan"
2012-03-14T21:13:08.040Z,-5.595,151.042,28,6.2,"100 km E of Kimbe, Papua New Guinea"
2012-03-20T17:56:18.800Z,-3.812,140.266,66,6.1,"140 km SSW of Abepura, Indonesia"
2012-03-20T18:02:47.440Z,16.493,-98.231,20,7.4,"6 km E of Santiago Llano Grande, Mexico"
2012-03-21T22:15:06.130Z,-6.242,145.955,118,6.6,"11 km ENE of Kainantu, Papua New Guinea"
2012-03-25T22:37:06.000Z,-35.2,-72.217,40.7,7.1,"23 km NE of Constitución, Chile"
2012-03-26T18:12:52.850Z,10.071,-104.16,10,6,northern East Pacific Rise
2012-03-27T11:00:44.500Z,39.859,142.017,15,6.1,"24 km NNE of Miyako, Japan"
2012-04-02T17:36:42.060Z,16.395,-98.316,9,6,"7 km SSW of Santa María Cortijo, Mexico"
2012-04-06T16:15:58.010Z,-4.551,153.457,108.5,6.1,"133 km E of Kokopo, Papua New Guinea"
2012-04-11T08:38:36.720Z,2.327,93.063,20,8.6,off the west coast of northern Sumatra
2012-04-11T09:27:56.760Z,1.254,91.735,10,6,North Indian Ocean
2012-04-11T10:43:10.850Z,0.802,92.463,25.1,8.2,2012 Wharton Basin Aftershock
2012-04-11T22:41:46.040Z,43.584,-127.638,8,6,"266 km W of Bandon, Oregon"
2012-04-11T22:55:10.250Z,18.229,-102.689,20,6.5,"41 km NW of El Habillal, Mexico"
2012-04-12T07:06:00.570Z,28.837,-113.027,9,6,"83 km ENE of San Luis, Mexico"
2012-04-12T07:15:48.500Z,28.696,-113.104,13,7,"69 km ENE of San Luis, Mexico"
2012-04-14T10:56:19.380Z,-57.679,-65.308,15,6.2,Drake Passage
2012-04-14T22:05:26.430Z,-18.972,168.741,11,6.2,"84 km NW of Isangel, Vanuatu"
2012-04-15T05:57:40.060Z,2.581,90.269,25,6.2,off the west coast of northern Sumatra
2012-04-17T03:50:15.610Z,-32.625,-71.365,29,6.7,"22 km NW of Hacienda La Calera, Chile"
2012-04-17T07:13:49.000Z,-5.462,147.117,198,6.8,"140 km N of Lae, Papua New Guinea"
2012-04-17T19:03:56.370Z,-59.016,-16.612,12,6.2,east of the South Sandwich Islands
2012-04-21T01:16:52.740Z,-1.617,134.276,16,6.7,"86 km SSE of Manokwari, Indonesia"
2012-04-21T01:25:13.200Z,-1.635,134.197,17.4,6,"86 km S of Manokwari, Indonesia"
2012-04-23T17:36:21.170Z,-28.556,-177.412,114,6,Kermadec Islands region
2012-04-28T10:08:08.090Z,-18.685,-174.705,134.7,6.6,"76 km W of Neiafu, Tonga"
2012-05-01T22:43:33.340Z,14.376,-92.897,14,6,"63 km SW of Puerto Madero, Mexico"
2012-05-14T10:00:40.230Z,-17.678,-69.591,105.9,6.2,"40 km ENE of Palca, Peru"
2012-05-18T02:00:39.490Z,-44.806,-80.159,10,6.3,"Off the coast of Aisen, Chile"
2012-05-20T02:03:52.000Z,44.89,11.23,6.3,6,"4 km NNE of Massa Finalese, Italy"
2012-05-20T07:20:36.870Z,39.646,143.164,11,6.3,"105 km E of Miyako, Japan"
2012-05-23T22:59:52.700Z,-50.42,139.516,10,6,western Indian-Antarctic Ridge
2012-05-24T22:47:46.800Z,72.96,5.683,10,6.1,Norwegian Sea
2012-05-26T21:48:10.120Z,26.91,140.055,487.4,6,"Bonin Islands, Japan region"
2012-05-28T05:07:23.450Z,-28.043,-63.094,586.9,6.7,"35 km ESE of Suncho Corral, Argentina"
2012-06-04T00:45:15.290Z,5.305,-82.629,7,6.3,south of Panama
2012-06-04T03:15:24.750Z,5.508,-82.563,7,6.3,"278 km SW of Arenas, Panama"
2012-06-05T19:31:33.750Z,34.943,141.132,15,6.1,"75 km ESE of ?hara, Japan"
2012-06-07T04:05:04.520Z,-36.074,-70.57,8,6,"86 km ESE of Colbún, Chile"
2012-06-07T16:03:18.900Z,-15.877,-72.413,110,6.1,"16 km S of Uñon, Peru"
2012-06-10T12:44:16.590Z,36.42,28.88,35,6,"28 km SW of Ölüdeniz, Turkey"
2012-06-17T20:32:20.590Z,38.919,141.831,36,6.3,"19 km SSE of ?funato, Japan"
2012-06-19T15:56:32.530Z,53.351,171.619,14,6,"119 km WNW of Attu Station, Alaska"
2012-06-23T04:34:53.180Z,3.009,97.896,95,6.1,"66 km W of Kabanjahe, Indonesia"
2012-06-24T03:15:01.280Z,57.601,163.195,10,6,"159 km NNE of Ust’-Kamchatsk Staryy, Russia"
2012-06-29T21:07:33.860Z,43.433,84.7,18,6.3,"117 km E of Xinyuan, China"
2012-07-03T10:36:15.520Z,-40.023,173.756,229.8,6.3,"63 km S of Opunake, New Zealand"
2012-07-06T02:28:22.190Z,-14.657,167.34,160.1,6.3,"51 km NE of Port-Olry, Vanuatu"
2012-07-08T11:33:02.920Z,45.497,151.288,20,6,"268 km E of Kuril’sk, Russia"
2012-07-20T06:10:25.170Z,49.407,155.907,19,6,"141 km S of Severo-Kuril’sk, Russia"
2012-07-25T00:27:45.260Z,2.707,96.045,22,6.4,"44 km NW of Sinabang, Indonesia"
2012-07-25T11:20:27.030Z,-9.694,159.727,20,6.4,"1 km E of Malango, Solomon Islands"
2012-07-26T05:33:33.020Z,-17.592,66.391,20,6.7,Mauritius - Reunion region
2012-07-28T20:03:56.800Z,-4.651,153.173,41,6.5,"105 km ESE of Kokopo, Papua New Guinea"
2012-08-02T09:38:30.850Z,-8.414,-74.259,144.6,6.1,"30 km E of San Fernando, Peru"
2012-08-02T09:56:41.740Z,-4.654,153.275,46,6.1,"116 km ESE of Kokopo, Papua New Guinea"
2012-08-10T18:37:43.090Z,52.633,-167.421,13,6.2,"102 km ESE of Nikolski, Alaska"
2012-08-11T12:23:18.190Z,38.329,46.826,11,6.4,"26 km SW of Ahar, Iran"
2012-08-11T12:34:35.900Z,38.389,46.745,12,6.2,"30 km WSW of Ahar, Iran"
2012-08-12T10:47:06.450Z,35.661,82.518,13,6.2,"281 km SE of Hotan, China"
2012-08-14T02:59:38.460Z,49.8,145.064,583.2,7.7,"156 km ENE of Poronaysk, Russia"
2012-08-18T09:41:52.450Z,-1.315,120.096,10,6.3,"51 km SSE of Palu, Indonesia"
2012-08-19T22:41:49.810Z,-4.766,144.57,73,6.2,"95 km SE of Angoram, Papua New Guinea"
2012-08-26T15:05:37.080Z,2.19,126.837,91.1,6.6,"140 km WNW of Tobelo, Indonesia"
2012-08-27T04:37:19.430Z,12.139,-88.59,28,7.3,"126 km S of Puerto El Triunfo, El Salvador"
2012-08-30T13:43:25.170Z,71.441,-10.605,14,6.8,"89 km NW of Olonkinbyen, Svalbard and Jan Mayen"
2012-08-31T12:47:33.380Z,10.811,126.638,28,7.6,"89 km E of Sulangan, Philippines"
2012-09-03T18:23:05.230Z,-10.708,113.931,14,6.1,"251 km SSW of Jimbaran, Indonesia"
2012-09-05T13:09:10.060Z,-12.476,166.513,27,6,"191 km NW of Sola, Vanuatu"
2012-09-05T14:42:07.800Z,10.085,-85.315,35,7.6,"11 km ENE of Hojancha, Costa Rica"
2012-09-08T10:51:44.200Z,-3.177,135.109,21,6.1,"48 km WNW of Nabire, Indonesia"
2012-09-14T04:51:47.070Z,-3.319,100.594,19,6.2,"165 km SSW of Sungai Penuh, Indonesia"
2012-09-25T23:45:24.940Z,24.666,-110.173,10,6.3,"59 km NNE of La Paz, Mexico"
2012-09-26T23:39:55.110Z,51.592,-178.295,16,6.4,"118 km WSW of Adak, Alaska"
2012-09-30T16:31:35.970Z,1.929,-76.362,170,7.3,"11 km WNW of San Agustín, Colombia"
2012-10-01T22:21:46.020Z,39.808,143.099,15,6.1,"100 km E of Miyako, Japan"
2012-10-08T11:43:31.420Z,-4.472,129.129,10,6.1,"127 km S of Amahai, Indonesia"
2012-10-09T12:32:09.770Z,-60.326,153.699,10,6.6,west of Macquarie Island
2012-10-12T00:31:28.270Z,-4.892,134.03,13,6.6,"163 km ENE of Tual, Indonesia"
